group,batch,item_id,char,curriculum_idx,strokes,tier,phase,attempt_no,is_retry,verdict,verdict_scheme,judged_at,first_attempt_verdict,final_verdict
G5,G5_B1,p2_radical_063_山,山,,,radical,radical,1,False,PASS,binary_or_4tier,2026-08-08T15:25:24,PASS,PASS
G5,G5_B1,p2_radical_064_彡,彡,,,radical,radical,1,False,PASS,binary_or_4tier,2026-08-08T15:25:25,PASS,PASS
G5,G5_B1,p2_radical_065_尸,尸,,,radical,radical,1,False,C,4tier,2026-08-08T15:25:28,C,C
G5,G5_B1,p2_radical_066_饣,饣,,,radical,radical,1,False,C,4tier,2026-08-08T15:25:29,C,C
G5,G5_B1,p2_radical_067_士,士,,,radical,radical,1,False,PASS,binary_or_4tier,2026-08-08T15:25:30,PASS,PASS
G5,G5_B1,p2_radical_068_扌,扌,,,radical,radical,1,False,PASS,binary_or_4tier,2026-08-08T15:25:31,PASS,PASS
G5,G5_B1,p2_radical_002_亅__retry_1__G5,亅__retry_1__G5,,,radical,radical,1,False,PASS,binary_or_4tier,2026-08-08T15:25:31,PASS,PASS
G5,G5_B1,p2_radical_003_丿__retry_1__G5,丿__retry_1__G5,,,radical,radical,1,False,FAIL,binary_or_4tier,2026-08-08T15:25:43,FAIL,FAIL
G5,G5_B1,p2_radical_017_儿__retry_1__G5,儿__retry_1__G5,,,radical,radical,1,False,C,4tier,2026-08-08T15:25:45,C,C
G5,G5_B2,p2_radical_069_氵,氵,,,radical,radical,1,False,PASS,binary_or_4tier,2026-08-08T16:13:48,PASS,PASS
G5,G5_B2,p2_radical_070_纟,纟,,,radical,radical,1,False,C,4tier,2026-08-08T16:13:51,C,C
G5,G5_B2,p2_radical_071_巳,巳,,,radical,radical,1,False,C,4tier,2026-08-08T16:13:54,C,C
G5,G5_B2,p2_radical_072_土,土,,,radical,radical,1,False,PASS,binary_or_4tier,2026-08-08T16:13:54,PASS,PASS
G5,G5_B2,p2_radical_073_囗,囗,,,radical,radical,1,False,PASS,binary_or_4tier,2026-08-08T16:13:55,PASS,PASS
G5,G5_B2,p2_radical_074_兀,兀,,,radical,radical,1,False,FAIL,binary_or_4tier,2026-08-08T16:13:58,FAIL,FAIL
G5,G5_B2,p2_radical_075_夕,夕,,,radical,radical,1,False,FAIL,binary_or_4tier,2026-08-08T16:13:59,FAIL,FAIL
G5,G5_B2,p2_radical_076_小,小,,,radical,radical,1,False,PASS,binary_or_4tier,2026-08-08T16:14:00,PASS,PASS
G5,G5_B2,p2_radical_077_忄,忄,,,radical,radical,1,False,PASS,binary_or_4tier,2026-08-08T16:14:01,PASS,PASS
G5,G5_B2,p2_radical_078_幺,幺,,,radical,radical,1,False,FAIL,binary_or_4tier,2026-08-08T16:14:03,FAIL,FAIL
G5,G5_B2,p2_radical_079_弋,弋,,,radical,radical,1,False,PASS,binary_or_4tier,2026-08-08T16:14:04,PASS,PASS
G5,G5_B2,p2_radical_080_尢,尢,,,radical,radical,1,False,C,4tier,2026-08-08T16:14:06,C,C
G5,G5_B2,p2_radical_081_夂,夂,,,radical,radical,1,False,FAIL,binary_or_4tier,2026-08-08T16:14:21,FAIL,FAIL
G5,G5_B2,p2_radical_082_子,子,,,radical,radical,1,False,FAIL,binary_or_4tier,2026-08-08T16:14:22,FAIL,FAIL
G5,G5_B2,p2_radical_083_丬,丬,,,radical,radical,1,False,PASS,binary_or_4tier,2026-08-08T16:14:23,PASS,PASS
G5,G5_B2,p2_radical_084_夊,夊,,,radical,radical,1,False,C,4tier,2026-08-08T16:14:28,C,C
G5,G5_B2,p2_radical_085_贝,贝,,,radical,radical,1,False,C,4tier,2026-08-08T16:14:32,C,C
G5,G5_B2,p2_radical_086_比,比,,,radical,radical,1,False,FAIL,binary_or_4tier,2026-08-08T16:15:00,FAIL,FAIL
G5,G5_B2,p2_radical_087_灬,灬,,,radical,radical,1,False,PASS,binary_or_4tier,2026-08-08T16:15:00,PASS,PASS
G5,G5_B2,p2_radical_088_长,长,,,radical,radical,1,False,FAIL,binary_or_4tier,2026-08-08T16:15:03,FAIL,FAIL
G5,G5_B2,p2_radical_089_车,车,,,radical,radical,1,False,PASS,binary_or_4tier,2026-08-08T16:15:04,PASS,PASS
G5,G5_B2,p2_radical_090_歹,歹,,,radical,radical,1,False,FAIL,binary_or_4tier,2026-08-08T16:15:05,FAIL,FAIL
G5,G5_B2,p2_radical_091_斗,斗,,,radical,radical,1,False,PASS,binary_or_4tier,2026-08-08T16:15:05,PASS,PASS
G5,G5_B2,p2_radical_092_厄,厄,,,radical,radical,1,False,C,4tier,2026-08-08T16:15:07,C,C
G5,G5_B2,p2_radical_093_方,方,,,radical,radical,1,False,FAIL,binary_or_4tier,2026-08-08T16:15:11,FAIL,FAIL
G5,G5_B2,p2_radical_094_风,风,,,radical,radical,1,False,FAIL,binary_or_4tier,2026-08-08T16:15:13,FAIL,FAIL
G5,G5_B2,p2_radical_095_父,父,,,radical,radical,1,False,PASS,binary_or_4tier,2026-08-08T16:15:14,PASS,PASS
G5,G5_B2,p2_radical_096_戈,戈,,,radical,radical,1,False,PASS,binary_or_4tier,2026-08-08T16:15:14,PASS,PASS
G5,G5_B2,p2_radical_097_户,户,,,radical,radical,1,False,PASS,binary_or_4tier,2026-08-08T16:15:17,PASS,PASS
G5,G5_B2,p2_radical_098_火,火,,,radical,radical,1,False,FAIL,binary_or_4tier,2026-08-08T16:15:21,FAIL,FAIL
G5,G5_B2,p2_radical_099_旡,旡,,,radical,radical,1,False,FAIL,binary_or_4tier,2026-08-08T16:15:24,FAIL,FAIL
G5,G5_B2,p2_radical_100_见,见,,,radical,radical,1,False,FAIL,binary_or_4tier,2026-08-08T16:15:26,FAIL,FAIL
G5,G5_B2,p2_radical_101_斤,斤,,,radical,radical,1,False,C,4tier,2026-08-08T16:15:30,C,C
G5,G5_B2,p2_radical_102_耂,耂,,,radical,radical,1,False,C,4tier,2026-08-08T16:15:33,C,C
G5,G5_B2,p2_radical_103_毛,毛,,,radical,radical,1,False,C,4tier,2026-08-08T16:15:35,C,C
G5,G5_B2,p2_radical_104_木,木,,,radical,radical,1,False,PASS,binary_or_4tier,2026-08-08T16:15:35,PASS,PASS
G5,G5_B2,p2_radical_105_肀,肀,,,radical,radical,1,False,FAIL,binary_or_4tier,2026-08-08T16:15:36,FAIL,FAIL
G5,G5_B2,p2_radical_106_牛,牛,,,radical,radical,1,False,PASS,binary_or_4tier,2026-08-08T16:15:38,PASS,PASS
G5,G5_B2,p2_radical_107_爿,爿,,,radical,radical,1,False,FAIL,binary_or_4tier,2026-08-08T16:15:39,FAIL,FAIL
G5,G5_B2,p2_radical_108_片,片,,,radical,radical,1,False,C,4tier,2026-08-08T16:15:40,C,C
G5,G5_B2,p2_radical_109_攴,攴,,,radical,radical,1,False,FAIL,binary_or_4tier,2026-08-08T16:15:42,FAIL,FAIL
G5,G5_B2,p2_radical_110_攵,攵,,,radical,radical,1,False,PASS,binary_or_4tier,2026-08-08T16:15:43,PASS,PASS
G5,G5_B2,p2_radical_111_气,气,,,radical,radical,1,False,FAIL,binary_or_4tier,2026-08-08T16:15:45,FAIL,FAIL
G5,G5_B2,p2_radical_112_欠,欠,,,radical,radical,1,False,PASS,binary_or_4tier,2026-08-08T16:15:49,PASS,PASS
G5,G5_B2,p2_radical_113_犬,犬,,,radical,radical,1,False,PASS,binary_or_4tier,2026-08-08T16:15:50,PASS,PASS
G5,G5_B2,p2_radical_114_日,日,,,radical,radical,1,False,PASS,binary_or_4tier,2026-08-08T16:15:51,PASS,PASS
G5,G5_B2,p2_radical_115_氏,氏,,,radical,radical,1,False,C,4tier,2026-08-08T16:15:52,C,C
G5,G5_B2,p2_radical_116_礻,礻,,,radical,radical,1,False,C,4tier,2026-08-08T16:15:53,C,C
G5,G5_B2,p2_radical_117_手,手,,,radical,radical,1,False,C,4tier,2026-08-08T16:15:58,C,C
G5,G5_B2,p2_radical_118_殳,殳,,,radical,radical,1,False,FAIL,binary_or_4tier,2026-08-08T16:15:59,FAIL,FAIL
G5,G5_B2,p2_radical_059_门__retry_1__G5,门__retry_1__G5,,,radical,radical,1,False,C,4tier,2026-08-08T16:16:02,C,C
G5,G5_B2,p2_radical_066_饣__retry_1__G5,饣__retry_1__G5,,,radical,radical,1,False,PASS,binary_or_4tier,2026-08-08T16:16:02,PASS,PASS
G5,G5_B2,p2_radical_035_讠__retry_1__G5,讠__retry_1__G5,,,radical,radical,1,False,C,4tier,2026-08-08T16:16:06,C,C
G5,G5_B2,p2_radical_056_巾__retry_1__G5,巾__retry_1__G5,,,radical,radical,1,False,PASS,binary_or_4tier,2026-08-08T16:16:07,PASS,PASS
G5,G5_B2,p2_radical_045_寸__retry_1__G5,寸__retry_1__G5,,,radical,radical,1,False,C,4tier,2026-08-08T16:16:12,C,C
G5,G5_B2,p2_radical_060_宀__retry_1__G5,宀__retry_1__G5,,,radical,radical,1,False,FAIL,binary_or_4tier,2026-08-08T16:16:13,FAIL,FAIL
G5,G5_B2,p2_radical_065_尸__retry_1__G5,尸__retry_1__G5,,,radical,radical,1,False,C,4tier,2026-08-08T16:16:19,C,C
G5,G5_B2,p2_radical_053_己__retry_1__G5,己__retry_1__G5,,,radical,radical,1,False,C,4tier,2026-08-08T16:16:21,C,C
G5,G5_B2,p2_radical_020_阝__retry_1__G5,阝__retry_1__G5,,,radical,radical,1,False,C,4tier,2026-08-08T16:16:23,C,C
G5,G5_B2,p2_radical_061_女__retry_1__G5,女__retry_1__G5,,,radical,radical,1,False,FAIL,binary_or_4tier,2026-08-08T16:16:24,FAIL,FAIL
G5,G5_B2,p2_radical_036_廴__retry_1__G5,廴__retry_1__G5,,,radical,radical,1,False,PASS,binary_or_4tier,2026-08-08T16:16:25,PASS,PASS
G5,G5_B2,p2_radical_017_儿__retry_2__G5,儿__retry_2__G5,,,radical,radical,1,False,C,4tier,2026-08-08T16:16:26,C,C
G5,G5_B2,p2_radical_050_弓__retry_1__G5,弓__retry_1__G5,,,radical,radical,1,False,C,4tier,2026-08-08T16:16:29,C,C
G5,G5_B2,p2_radical_022_几__retry_1__G5,几__retry_1__G5,,,radical,radical,1,False,C,4tier,2026-08-08T16:16:30,C,C
G5,G5_B2,p2_radical_047_飞__retry_1__G5,飞__retry_1__G5,,,radical,radical,1,False,FAIL,binary_or_4tier,2026-08-08T16:16:31,FAIL,FAIL
G5,G5_B2,p2_radical_058_马__retry_1__G5,马__retry_1__G5,,,radical,radical,1,False,FAIL,binary_or_4tier,2026-08-08T16:16:32,FAIL,FAIL
G5,G5_B2,p2_radical_062_犭__retry_1__G5,犭__retry_1__G5,,,radical,radical,1,False,FAIL,binary_or_4tier,2026-08-08T16:16:33,FAIL,FAIL
G5,G5_B2,p2_radical_042_巛__retry_1__G5,巛__retry_1__G5,,,radical,radical,1,False,FAIL,binary_or_4tier,2026-08-08T16:16:34,FAIL,FAIL
G5,G5_B2,p2_radical_003_丿__retry_2__G5,丿__retry_2__G5,,,radical,radical,1,False,FAIL,binary_or_4tier,2026-08-08T16:16:36,FAIL,FAIL
G5,G5_B2,p2_radical_038_㔾__retry_1__G5,㔾__retry_1__G5,,,radical,radical,1,False,FAIL,binary_or_4tier,2026-08-08T16:16:38,FAIL,FAIL
G5,G5_B3,p2_radical_119_水,水,,,radical,radical,1,False,FAIL,binary_or_4tier,2026-08-08T17:08:45,FAIL,FAIL
G5,G5_B3,p2_radical_120_瓦,瓦,,,radical,radical,1,False,FAIL,binary_or_4tier,2026-08-08T17:08:45,FAIL,FAIL
G5,G5_B3,p2_radical_121_尣,尣,,,radical,radical,1,False,C,4tier,2026-08-08T17:08:49,C,C
G5,G5_B3,p2_radical_122_王,王,,,radical,radical,1,False,PASS,binary_or_4tier,2026-08-08T17:08:49,PASS,PASS
G5,G5_B3,p2_radical_123_韦,韦,,,radical,radical,1,False,C,4tier,2026-08-08T17:08:55,C,C
G5,G5_B3,p2_radical_124_文,文,,,radical,radical,1,False,PASS,binary_or_4tier,2026-08-08T17:08:56,PASS,PASS
G5,G5_B3,p2_radical_125_毋,毋,,,radical,radical,1,False,C,4tier,2026-08-08T17:08:58,C,C
G5,G5_B3,p2_radical_126_心,心,,,radical,radical,1,False,C,4tier,2026-08-08T17:08:59,C,C
G5,G5_B3,p2_radical_127_牙,牙,,,radical,radical,1,False,C,4tier,2026-08-08T17:09:00,C,C
G5,G5_B3,p2_radical_128_爻,爻,,,radical,radical,1,False,A,4tier,2026-08-08T17:09:03,A,A
G5,G5_B3,p2_radical_129_曰,曰,,,radical,radical,1,False,PASS,binary_or_4tier,2026-08-08T17:09:05,PASS,PASS
G5,G5_B3,p2_radical_130_月,月,,,radical,radical,1,False,PASS,binary_or_4tier,2026-08-08T17:09:07,PASS,PASS
G5,G5_B3,p2_radical_131_爫,爫,,,radical,radical,1,False,PASS,binary_or_4tier,2026-08-08T17:09:08,PASS,PASS
G5,G5_B3,p2_radical_132_支,支,,,radical,radical,1,False,PASS,binary_or_4tier,2026-08-08T17:09:15,PASS,PASS
G5,G5_B3,p2_radical_133_止,止,,,radical,radical,1,False,PASS,binary_or_4tier,2026-08-08T17:09:16,PASS,PASS
G5,G5_B3,p2_radical_134_爪,爪,,,radical,radical,1,False,FAIL,binary_or_4tier,2026-08-08T17:09:20,FAIL,FAIL
G5,G5_B3,p2_radical_135_无,无,,,radical,radical,1,False,PASS,binary_or_4tier,2026-08-08T17:09:24,PASS,PASS
G5,G5_B3,p3_char_0001_一,一,1,1,common,character,1,False,PASS,binary_or_4tier,2026-08-08T17:09:26,PASS,PASS
G5,G5_B3,p3_char_0002_丨,丨,2,1,rare,character,1,False,PASS,binary_or_4tier,2026-08-08T17:09:26,PASS,PASS
G5,G5_B3,p3_char_0003_乙,乙,3,1,common,character,1,False,PASS,binary_or_4tier,2026-08-08T17:09:27,PASS,PASS
G5,G5_B3,p3_char_0004_丶,丶,4,1,rare,character,1,False,PASS,binary_or_4tier,2026-08-08T17:09:28,PASS,PASS
G5,G5_B3,p3_char_0005_丿,丿,5,1,rare,character,1,False,PASS,binary_or_4tier,2026-08-08T17:09:28,PASS,PASS
G5,G5_B3,p3_char_0006_乚,乚,6,1,rare,character,1,False,PASS,binary_or_4tier,2026-08-08T17:09:28,PASS,PASS
G5,G5_B3,p3_char_0007_乛,乛,7,1,rare,character,1,False,PASS,binary_or_4tier,2026-08-08T17:09:29,PASS,PASS
G5,G5_B3,p3_char_0008_亅,亅,8,1,rare,character,1,False,PASS,binary_or_4tier,2026-08-08T17:09:33,PASS,PASS
G5,G5_B3,p3_char_0009_了,了,9,2,common,character,1,False,A,4tier,2026-08-08T17:09:35,A,A
G5,G5_B3,p3_char_0010_丩,丩,10,2,rare,character,1,False,PASS,binary_or_4tier,2026-08-08T17:09:36,PASS,PASS
G5,G5_B3,p3_char_0011_人,人,11,2,common,character,1,False,A,4tier,2026-08-08T17:09:37,A,A
G5,G5_B3,p3_char_0012_丷,丷,12,2,rare,character,1,False,PASS,binary_or_4tier,2026-08-08T17:09:38,PASS,PASS
G5,G5_B3,p3_char_0013_十,十,13,2,common,character,1,False,PASS,binary_or_4tier,2026-08-08T17:09:39,PASS,PASS
G5,G5_B3,p3_char_0014_乂,乂,14,2,rare,character,1,False,PASS,binary_or_4tier,2026-08-08T17:09:39,PASS,PASS
G5,G5_B3,p3_char_0015_二,二,15,2,common,character,1,False,PASS,binary_or_4tier,2026-08-08T17:09:40,PASS,PASS
G5,G5_B3,p3_char_0016_乃,乃,16,2,rare,character,1,False,FAIL,binary_or_4tier,2026-08-08T17:09:41,FAIL,FAIL
G5,G5_B3,p3_char_0017_又,又,17,2,common,character,1,False,A,4tier,2026-08-08T17:09:42,A,A
G5,G5_B3,p3_char_0018_乜,乜,18,2,rare,character,1,False,FAIL,binary_or_4tier,2026-08-08T17:09:46,FAIL,FAIL
G5,G5_B3,p3_char_0019_儿,儿,19,2,common,character,1,False,FAIL,binary_or_4tier,2026-08-08T17:09:46,FAIL,FAIL
G5,G5_B3,p3_char_0020_亠,亠,20,2,rare,character,1,False,PASS,binary_or_4tier,2026-08-08T17:09:47,PASS,PASS
G5,G5_B3,p3_char_0021_几,几,21,2,common,character,1,False,FAIL,binary_or_4tier,2026-08-08T17:09:48,FAIL,FAIL
G5,G5_B3,p3_char_0022_亻,亻,22,2,rare,character,1,False,PASS,binary_or_4tier,2026-08-08T17:09:49,PASS,PASS
G5,G5_B3,p3_char_0023_九,九,23,2,common,character,1,False,FAIL,binary_or_4tier,2026-08-08T17:09:53,FAIL,FAIL
G5,G5_B3,p3_char_0024_八,八,24,2,rare,character,1,False,PASS,binary_or_4tier,2026-08-08T17:09:54,PASS,PASS
G5,G5_B3,p3_char_0025_力,力,25,2,common,character,1,False,PASS,binary_or_4tier,2026-08-08T17:09:55,PASS,PASS
G5,G5_B3,p3_char_0026_冂,冂,26,2,rare,character,1,False,C,4tier,2026-08-08T17:09:58,C,C
G5,G5_B3,p3_char_0027_七,七,27,2,common,character,1,False,C,4tier,2026-08-08T17:10:00,C,C
G5,G5_B3,p3_char_0028_冖,冖,28,2,rare,character,1,False,PASS,binary_or_4tier,2026-08-08T17:10:01,PASS,PASS
G5,G5_B3,p3_char_0029_入,入,29,2,common,character,1,False,PASS,binary_or_4tier,2026-08-08T17:10:02,PASS,PASS
G5,G5_B3,p3_char_0030_冫,冫,30,2,rare,character,1,False,PASS,binary_or_4tier,2026-08-08T17:10:03,PASS,PASS
G5,G5_B3,p3_char_0031_厂,厂,31,2,common,character,1,False,PASS,binary_or_4tier,2026-08-08T17:10:03,PASS,PASS
G5,G5_B3,p3_char_0032_凵,凵,32,2,rare,character,1,False,PASS,binary_or_4tier,2026-08-08T17:10:04,PASS,PASS
G5,G5_B3,p3_char_0033_刀,刀,33,2,common,character,1,False,PASS,binary_or_4tier,2026-08-08T17:10:05,PASS,PASS
G5,G5_B3,p2_radical_115_氏__retry_1__G5,氏__retry_1__G5,,,radical,radical,1,False,C,4tier,2026-08-08T17:10:08,C,C
G5,G5_B3,p2_radical_099_旡__retry_1__G5,旡__retry_1__G5,,,radical,radical,1,False,C,4tier,2026-08-08T17:10:10,C,C
G5,G5_B3,p2_radical_111_气__retry_1__G5,气__retry_1__G5,,,radical,radical,1,False,C,4tier,2026-08-08T17:10:11,C,C
G5,G5_B3,p2_radical_098_火__retry_1__G5,火__retry_1__G5,,,radical,radical,1,False,C,4tier,2026-08-08T17:10:12,C,C
G5,G5_B3,p2_radical_071_巳__retry_1__G5,巳__retry_1__G5,,,radical,radical,1,False,C,4tier,2026-08-08T17:10:14,C,C
G5,G5_B3,p2_radical_100_见__retry_1__G5,见__retry_1__G5,,,radical,radical,1,False,C,4tier,2026-08-08T17:10:17,C,C
G5,G5_B3,p2_radical_085_贝__retry_1__G5,贝__retry_1__G5,,,radical,radical,1,False,C,4tier,2026-08-08T17:10:18,C,C
G5,G5_B3,p2_radical_109_攴__retry_1__G5,攴__retry_1__G5,,,radical,radical,1,False,FAIL,binary_or_4tier,2026-08-08T17:10:20,FAIL,FAIL
G5,G5_B3,p2_radical_093_方__retry_1__G5,方__retry_1__G5,,,radical,radical,1,False,FAIL,binary_or_4tier,2026-08-08T17:10:20,FAIL,FAIL
G5,G5_B3,p2_radical_082_子__retry_1__G5,子__retry_1__G5,,,radical,radical,1,False,FAIL,binary_or_4tier,2026-08-08T17:10:21,FAIL,FAIL
G5,G5_B3,p2_radical_074_兀__retry_1__G5,兀__retry_1__G5,,,radical,radical,1,False,FAIL,binary_or_4tier,2026-08-08T17:10:22,FAIL,FAIL
G5,G5_B3,p2_radical_088_长__retry_1__G5,长__retry_1__G5,,,radical,radical,1,False,FAIL,binary_or_4tier,2026-08-08T17:10:23,FAIL,FAIL
G5,G5_B3,p2_radical_081_夂__retry_1__G5,夂__retry_1__G5,,,radical,radical,1,False,FAIL,binary_or_4tier,2026-08-08T17:10:24,FAIL,FAIL
G5,G5_B3,p2_radical_084_夊__retry_1__G5,夊__retry_1__G5,,,radical,radical,1,False,FAIL,binary_or_4tier,2026-08-08T17:10:24,FAIL,FAIL
G5,G5_B3,p2_radical_090_歹__retry_1__G5,歹__retry_1__G5,,,radical,radical,1,False,FAIL,binary_or_4tier,2026-08-08T17:10:25,FAIL,FAIL
G5,G5_B3,p2_radical_075_夕__retry_1__G5,夕__retry_1__G5,,,radical,radical,1,False,FAIL,binary_or_4tier,2026-08-08T17:10:26,FAIL,FAIL
G5,G5_B3,p2_radical_086_比__retry_1__G5,比__retry_1__G5,,,radical,radical,1,False,FAIL,binary_or_4tier,2026-08-08T17:10:26,FAIL,FAIL
G5,G5_B3,p2_radical_070_纟__retry_1__G5,纟__retry_1__G5,,,radical,radical,1,False,FAIL,binary_or_4tier,2026-08-08T17:10:27,FAIL,FAIL
G5,G5_B3,p2_radical_080_尢__retry_1__G5,尢__retry_1__G5,,,radical,radical,1,False,FAIL,binary_or_4tier,2026-08-08T17:10:28,FAIL,FAIL
G5,G5_B3,p2_radical_101_斤__retry_1__G5,斤__retry_1__G5,,,radical,radical,1,False,C,4tier,2026-08-08T17:10:31,C,C
G5,G5_B3,p2_radical_092_厄__retry_1__G5,厄__retry_1__G5,,,radical,radical,1,False,C,4tier,2026-08-08T17:10:32,C,C
G5,G5_B3,p2_radical_102_耂__retry_1__G5,耂__retry_1__G5,,,radical,radical,1,False,C,4tier,2026-08-08T17:10:34,C,C
G5,G5_B3,p2_radical_103_毛__retry_1__G5,毛__retry_1__G5,,,radical,radical,1,False,C,4tier,2026-08-08T17:10:35,C,C
G5,G5_B3,p2_radical_117_手__retry_1__G5,手__retry_1__G5,,,radical,radical,1,False,C,4tier,2026-08-08T17:10:37,C,C
G5,G5_B3,p2_radical_116_礻__retry_1__G5,礻__retry_1__G5,,,radical,radical,1,False,C,4tier,2026-08-08T17:10:40,C,C
G5,G5_B3,p2_radical_105_肀__retry_1__G5,肀__retry_1__G5,,,radical,radical,1,False,PASS,binary_or_4tier,2026-08-08T17:10:41,PASS,PASS
G5,G5_B3,p2_radical_108_片__retry_1__G5,片__retry_1__G5,,,radical,radical,1,False,C,4tier,2026-08-08T17:10:43,C,C
G5,G5_B3,p2_radical_078_幺__retry_1__G5,幺__retry_1__G5,,,radical,radical,1,False,PASS,binary_or_4tier,2026-08-08T17:10:49,PASS,PASS
G5,G5_B3,p2_radical_059_门__retry_2__G5,门__retry_2__G5,,,radical,radical,1,False,PASS,binary_or_4tier,2026-08-08T17:10:50,PASS,PASS
G5,G5_B3,p2_radical_035_讠__retry_2__G5,讠__retry_2__G5,,,radical,radical,1,False,PASS,binary_or_4tier,2026-08-08T17:10:56,PASS,PASS
G5,G5_B3,p2_radical_045_寸__retry_2__G5,寸__retry_2__G5,,,radical,radical,1,False,C,4tier,2026-08-08T17:11:01,C,C
G5,G5_B3,p2_radical_065_尸__retry_2__G5,尸__retry_2__G5,,,radical,radical,1,False,C,4tier,2026-08-08T17:11:02,C,C
G5,G5_B3,p2_radical_053_己__retry_2__G5,己__retry_2__G5,,,radical,radical,1,False,C,4tier,2026-08-08T17:11:04,C,C
G5,G5_B3,p2_radical_020_阝__retry_2__G5,阝__retry_2__G5,,,radical,radical,1,False,PASS,binary_or_4tier,2026-08-08T17:11:09,PASS,PASS
G5,G5_B3,p2_radical_050_弓__retry_2__G5,弓__retry_2__G5,,,radical,radical,1,False,C,4tier,2026-08-08T17:11:13,C,C
G5,G5_B3,p2_radical_022_几__retry_2__G5,几__retry_2__G5,,,radical,radical,1,False,C,4tier,2026-08-08T17:11:14,C,C
G5,G5_B3,p2_radical_060_宀__retry_2__G5,宀__retry_2__G5,,,radical,radical,1,False,PASS,binary_or_4tier,2026-08-08T17:11:16,PASS,PASS
G5,G5_B3,p2_radical_061_女__retry_2__G5,女__retry_2__G5,,,radical,radical,1,False,PASS,binary_or_4tier,2026-08-08T17:11:17,PASS,PASS
G5,G5_B4,p3_char_0034_刁,刁,34,2,rare,character,1,False,FAIL,binary_or_4tier,2026-08-08T18:23:30,FAIL,FAIL
G5,G5_B4,p3_char_0035_丁,丁,35,2,common,character,1,False,C,4tier,2026-08-08T18:23:32,C,C
G5,G5_B4,p3_char_0036_刂,刂,36,2,rare,character,1,False,C,4tier,2026-08-08T18:23:34,C,C
G5,G5_B4,p3_char_0037_勹,勹,37,2,rare,character,1,False,PASS,binary_or_4tier,2026-08-08T18:23:38,PASS,PASS
G5,G5_B4,p3_char_0038_匕,匕,38,2,rare,character,1,False,PASS,binary_or_4tier,2026-08-08T18:23:43,PASS,PASS
G5,G5_B4,p3_char_0039_之,之,39,3,common,character,1,False,PASS,binary_or_4tier,2026-08-08T18:23:44,PASS,PASS
G5,G5_B4,p3_char_0040_丫,丫,40,3,rare,character,1,False,PASS,binary_or_4tier,2026-08-08T18:23:45,PASS,PASS
G5,G5_B4,p3_char_0041_大,大,41,3,common,character,1,False,PASS,binary_or_4tier,2026-08-08T18:23:46,PASS,PASS
G5,G5_B4,p3_char_0042_丬,丬,42,3,rare,character,1,False,PASS,binary_or_4tier,2026-08-08T18:23:46,PASS,PASS
G5,G5_B4,p3_char_0043_个,个,43,3,common,character,1,False,PASS,binary_or_4tier,2026-08-08T18:23:47,PASS,PASS
G5,G5_B4,p3_char_0044_丸,丸,44,3,rare,character,1,False,FAIL,binary_or_4tier,2026-08-08T18:23:53,FAIL,FAIL
G5,G5_B4,p3_char_0045_上,上,45,3,common,character,1,False,PASS,binary_or_4tier,2026-08-08T18:23:54,PASS,PASS
G5,G5_B4,p3_char_0046_久,久,46,3,rare,character,1,False,C,4tier,2026-08-08T18:23:56,C,C
G5,G5_B4,p3_char_0047_也,也,47,3,common,character,1,False,FAIL,binary_or_4tier,2026-08-08T18:23:57,FAIL,FAIL
G5,G5_B4,p3_char_0048_乇,乇,48,3,rare,character,1,False,C,4tier,2026-08-08T18:24:02,C,C
G5,G5_B4,p3_char_0049_子,子,49,3,common,character,1,False,FAIL,binary_or_4tier,2026-08-08T18:24:03,FAIL,FAIL
G5,G5_B4,p3_char_0050_亍,亍,50,3,rare,character,1,False,C,4tier,2026-08-08T18:24:05,C,C
G5,G5_B4,p3_char_0051_于,于,51,3,common,character,1,False,C,4tier,2026-08-08T18:24:06,C,C
G5,G5_B4,p3_char_0052_亡,亡,52,3,rare,character,1,False,PASS,binary_or_4tier,2026-08-08T18:24:08,PASS,PASS
G5,G5_B4,p3_char_0053_下,下,53,3,common,character,1,False,PASS,binary_or_4tier,2026-08-08T18:24:08,PASS,PASS
G5,G5_B4,p3_char_0054_亼,亼,54,3,rare,character,1,False,PASS,binary_or_4tier,2026-08-08T18:24:09,PASS,PASS
G5,G5_B4,p3_char_0055_三,三,55,3,common,character,1,False,PASS,binary_or_4tier,2026-08-08T18:24:10,PASS,PASS
G5,G5_B4,p3_char_0056_亾,亾,56,3,rare,character,1,False,PASS,binary_or_4tier,2026-08-08T18:24:12,PASS,PASS
G5,G5_B4,p3_char_0057_小,小,57,3,common,character,1,False,PASS,binary_or_4tier,2026-08-08T18:24:12,PASS,PASS
G5,G5_B4,p3_char_0058_兀,兀,58,3,rare,character,1,False,C,4tier,2026-08-08T18:24:14,C,C
G5,G5_B4,p3_char_0059_么,么,59,3,common,character,1,False,C,4tier,2026-08-08T18:24:41,C,C
G5,G5_B4,p3_char_0060_卂,卂,60,3,rare,character,1,False,FAIL,binary_or_4tier,2026-08-08T18:24:43,FAIL,FAIL
G5,G5_B4,p3_char_0061_与,与,61,3,common,character,1,False,FAIL,binary_or_4tier,2026-08-08T18:24:44,FAIL,FAIL
G5,G5_B4,p3_char_0062_卄,卄,62,3,rare,character,1,False,PASS,binary_or_4tier,2026-08-08T18:24:45,PASS,PASS
